wav_file,txt_file,groundtruth_text_raw,groundtruth_text_train,duration,aave,speaker_id,gender,split,sr
data_processed_coraal/wav/DCB_se3_ag3_m_01_1_part_70.wav,data_processed_coraal/txt/DCB_se3_ag3_m_01_1_part_70.txt,"the wh- I felt like the whole school tried to squeeze into that cafeteria to pray. Now, we were- we were leading a Bible study every morning and praying. Every morning we had about fifteen, twenty students. But when tragedy struck America- cause we had never seen a terrorist attack- It was like a- It was a terrorist attack by",THE WH I FELT LIKE THE WHOLE SCHOOL TRIED TO SQUEEZE INTO THAT CAFETERIA TO PRAY NOW WE WERE WE WERE LEADING A BIBLE STUDY EVERY MORNING AND PRAYING EVERY MORNING WE HAD ABOUT FIFTEEN TWENTY STUDENTS BUT WHEN TRAGEDY STRUCK AMERICA CAUSE WE HAD NEVER SEEN A TERRORIST ATTACK IT WAS LIKE A IT WAS A TERRORIST ATTACK BY,20.308,1,DCB_se3_ag3_m_01,m,test,44100
data_processed_coraal/wav/DCB_se2_ag4_m_01_1_part_19.wav,data_processed_coraal/txt/DCB_se2_ag4_m_01_1_part_19.txt,"[<clears throat>] [It-] it- it- it- it gonna bother you. It- it gonna bother you as being a person because it's there. And [you think] that everybody else doing it is fun,",IT IT IT IT IT GONNA BOTHER YOU IT IT GONNA BOTHER YOU AS BEING A PERSON BECAUSE IT'S THERE AND YOU THINK THAT EVERYBODY ELSE DOING IT IS FUN,9.386,1,DCB_se2_ag4_m_01,m,test,44100
data_processed_coraal/wav/ATL_se0_ag2_f_01_1_part_73.wav,data_processed_coraal/txt/ATL_se0_ag2_f_01_1_part_73.txt,"And Mr. /RD-NAME-1/ had to come and help me out and kind of tell my mom she needed to get me out that class, cause she just don't like certain people. When she got /her/ mind on you, she ain't gonna like you. So those are two people I had an awful experience with in school. [But school] just-",AND MR HAD TO COME AND HELP ME OUT AND KIND OF TELL MY MOM SHE NEEDED TO GET ME OUT THAT CLASS CAUSE SHE JUST DON'T LIKE CERTAIN PEOPLE WHEN SHE GOT HER MIND ON YOU SHE AIN'T GONNA LIKE YOU SO THOSE ARE TWO PEOPLE I HAD AN AWFUL EXPERIENCE WITH IN SCHOOL BUT SCHOOL JUST,16.36,1,ATL_se0_ag2_f_01,f,train,44100
data_processed_coraal/wav/DCB_se2_ag3_m_03_1_part_142.wav,data_processed_coraal/txt/DCB_se2_ag3_m_03_1_part_142.txt,"you just sit back and just listen to these dudes. Vicious, and I'm a musician myself anyway so you know I had a- a- a certain respect for the bands that came- came up. Mm-kay.",YOU JUST SIT BACK AND JUST LISTEN TO THESE DUDES VICIOUS AND I'M A MUSICIAN MYSELF ANYWAY SO YOU KNOW I HAD A A A CERTAIN RESPECT FOR THE BANDS THAT CAME CAME UP MM KAY,14.215,1,DCB_se2_ag3_m_03,m,train,44100
data_processed_coraal/wav/PRV_se0_ag3_m_01_2_part_43.wav,data_processed_coraal/txt/PRV_se0_ag3_m_01_2_part_43.txt,but Herbie would pick up Paul Robi and Tony,BUT HERBIE WOULD PICK UP PAUL ROBI AND TONY,5.742000000000001,1,PRV_se0_ag3_m_01,m,train,44100
data_processed_coraal/wav/DCB_se2_ag4_f_03_1_part_42.wav,data_processed_coraal/txt/DCB_se2_ag4_f_03_1_part_42.txt,"Um, over by DC General. And we were at the end of that street, and um, the DC morgue was at the- that-",UM OVER BY DC GENERAL AND WE WERE AT THE END OF THAT STREET AND UM THE DC MORGUE WAS AT THE THAT,9.095,1,DCB_se2_ag4_f_03,f,train,44100
data_processed_coraal/wav/ROC_se0_ag1_f_02_1_part_20.wav,data_processed_coraal/txt/ROC_se0_ag1_f_02_1_part_20.txt,"interact with like, um, sch- students that went to like suburban high schools. And so I think like going to their facilities and stuff like that, I noticed- like started to notice differences between like, the schools, like, my school and their school. So like, my school, you know, soon as you walk- before you can get into the school you have to go through medical- medical- uh, <ts>",INTERACT WITH LIKE UM SCH STUDENTS THAT WENT TO LIKE SUBURBAN HIGH SCHOOLS AND SO I THINK LIKE GOING TO THEIR FACILITIES AND STUFF LIKE THAT I NOTICED LIKE STARTED TO NOTICE DIFFERENCES BETWEEN LIKE THE SCHOOLS LIKE MY SCHOOL AND THEIR SCHOOL SO LIKE MY SCHOOL YOU KNOW SOON AS YOU WALK BEFORE YOU CAN GET INTO THE SCHOOL YOU HAVE TO GO THROUGH MEDICAL MEDICAL UH,19.554,1,ROC_se0_ag1_f_02,f,val,44100
data_processed_coraal/wav/ATL_se0_ag1_m_03_1_part_69.wav,data_processed_coraal/txt/ATL_se0_ag1_m_03_1_part_69.txt,"Had I been- I wanted to stay at /RD-SCHOOL-3/ and play, but me and Coach /RD-NAME-1/ just wasn't getting along.",HAD I BEEN I WANTED TO STAY AT AND PLAY BUT ME AND COACH JUST WASN'T GETTING ALONG,5.531000000000001,1,ATL_se0_ag1_m_03,m,train,44100
data_processed_coraal/wav/ROC_se0_ag1_m_02_1_part_32.wav,data_processed_coraal/txt/ROC_se0_ag1_m_02_1_part_32.txt,"And whether that's like a probably what, like a three month course? Two month? Something like that. They charge you eight hundred.",AND WHETHER THAT'S LIKE A PROBABLY WHAT LIKE A THREE MONTH COURSE TWO MONTH SOMETHING LIKE THAT THEY CHARGE YOU EIGHT HUNDRED,5.32,1,ROC_se0_ag1_m_02,m,val,44100
data_processed_coraal/wav/DCB_se2_ag3_m_03_1_part_127.wav,data_processed_coraal/txt/DCB_se2_ag3_m_03_1_part_127.txt,"I don't know man it was just- made you move and the- the particular songs that they choo- chose to you know, play you know what I'm saying it was almost like a- it was just like a top forties band you know what I'm saying, you do cover music. and their own material that they made you know what I'm saying there would be a whole nother",I DON'T KNOW MAN IT WAS JUST MADE YOU MOVE AND THE THE PARTICULAR SONGS THAT THEY CHOO CHOSE TO YOU KNOW PLAY YOU KNOW WHAT I'M SAYING IT WAS ALMOST LIKE A IT WAS JUST LIKE A TOP FORTIES BAND YOU KNOW WHAT I'M SAYING YOU DO COVER MUSIC AND THEIR OWN MATERIAL THAT THEY MADE YOU KNOW WHAT I'M SAYING THERE WOULD BE A WHOLE NOTHER,20.089,1,DCB_se2_ag3_m_03,m,train,44100
data_processed_coraal/wav/PRV_se0_ag2_f_01_1_part_42.wav,data_processed_coraal/txt/PRV_se0_ag2_f_01_1_part_42.txt,"[Mm-hm.] Yeah it made thing harder but I was always- was a um, had a strong mindset",MM HM YEAH IT MADE THING HARDER BUT I WAS ALWAYS WAS A UM HAD A STRONG MINDSET,5.785,1,PRV_se0_ag2_f_01,f,test,44100
data_processed_coraal/wav/ATL_se0_ag1_m_05_1_part_77.wav,data_processed_coraal/txt/ATL_se0_ag1_m_05_1_part_77.txt,"[so] when it comes to that, you know, hey, that mean white people is loving your stuff. That doesn't mean our culture is loving your stuff.",SO WHEN IT COMES TO THAT YOU KNOW HEY THAT MEAN WHITE PEOPLE IS LOVING YOUR STUFF THAT DOESN'T MEAN OUR CULTURE IS LOVING YOUR STUFF,5.837999999999999,1,ATL_se0_ag1_m_05,m,test,44100
data_processed_coraal/wav/DCB_se1_ag1_m_01_1_part_113.wav,data_processed_coraal/txt/DCB_se1_ag1_m_01_1_part_113.txt,"[Alright well], it's basically I grew up from a single parent mother with two brothers trying to feed. Uh, my mom went sometime days without eating just for us to eat. Uh, I been in a- situations, I carried guns before, I tried to sell weed just to provide for my little brothers.",ALRIGHT WELL IT'S BASICALLY I GREW UP FROM A SINGLE PARENT MOTHER WITH TWO BROTHERS TRYING TO FEED UH MY MOM WENT SOMETIME DAYS WITHOUT EATING JUST FOR US TO EAT UH I BEEN IN A SITUATIONS I CARRIED GUNS BEFORE I TRIED TO SELL WEED JUST TO PROVIDE FOR MY LITTLE BROTHERS,20.856,1,DCB_se1_ag1_m_01,m,train,44100
data_processed_coraal/wav/DCB_se2_ag2_m_01_1_part_61.wav,data_processed_coraal/txt/DCB_se2_ag2_m_01_1_part_61.txt,"[But-] I believe it's real, and I think it's- I think it's good. Me personally, I think it's a good thing. Because the way DC was is not like how it was. So, I think- I think progress is always good. I just wish they would cross the bridge and start gentrification over there.",BUT I BELIEVE IT'S REAL AND I THINK IT'S I THINK IT'S GOOD ME PERSONALLY I THINK IT'S A GOOD THING BECAUSE THE WAY DC WAS IS NOT LIKE HOW IT WAS SO I THINK I THINK PROGRESS IS ALWAYS GOOD I JUST WISH THEY WOULD CROSS THE BRIDGE AND START GENTRIFICATION OVER THERE,16.038,1,DCB_se2_ag2_m_01,m,train,44100
data_processed_coraal/wav/DCB_se3_ag3_f_01_1_part_103.wav,data_processed_coraal/txt/DCB_se3_ag3_f_01_1_part_103.txt,the fact that I had to swim with these children and then they put me in fins to keep up with my age group. So then they put me in these competitions where you know I'm clearly not gonna- So I remember I went to this one meet like went all the way to Atlanta and one of these chicks that I was in the m-,THE FACT THAT I HAD TO SWIM WITH THESE CHILDREN AND THEN THEY PUT ME IN FINS TO KEEP UP WITH MY AGE GROUP SO THEN THEY PUT ME IN THESE COMPETITIONS WHERE YOU KNOW I'M CLEARLY NOT GONNA SO I REMEMBER I WENT TO THIS ONE MEET LIKE WENT ALL THE WAY TO ATLANTA AND ONE OF THESE CHICKS THAT I WAS IN THE M,20.352,1,DCB_se3_ag3_f_01,f,train,44100
data_processed_coraal/wav/DCB_se2_ag4_m_01_1_part_226.wav,data_processed_coraal/txt/DCB_se2_ag4_m_01_1_part_226.txt,"Police can't touch me. It's not because it's Virginia. I know it's a commonwealth, they- they- they nasty police th- but you can't touch me. The only thing you gonna do to me is set up there and try to p- /party/ if ain't nobody around, you gonna put me in a car cause then like, you want your way, and I don't bow down to you, you probably take me over there and kill me, this that and the other. Cause it's a commonwealth state.",POLICE CAN'T TOUCH ME IT'S NOT BECAUSE IT'S VIRGINIA I KNOW IT'S A COMMONWEALTH THEY THEY THEY NASTY POLICE TH BUT YOU CAN'T TOUCH ME THE ONLY THING YOU GONNA DO TO ME IS SET UP THERE AND TRY TO P PARTY IF AIN'T NOBODY AROUND YOU GONNA PUT ME IN A CAR CAUSE THEN LIKE YOU WANT YOUR WAY AND I DON'T BOW DOWN TO YOU YOU PROBABLY TAKE ME OVER THERE AND KILL ME THIS THAT AND THE OTHER CAUSE IT'S A COMMONWEALTH STATE,20.275,1,DCB_se2_ag4_m_01,m,test,44100
data_processed_coraal/wav/PRV_se0_ag2_f_02_1_part_28.wav,data_processed_coraal/txt/PRV_se0_ag2_f_02_1_part_28.txt,"[Well they t-] [they s-] Uh, well, like I said, they worked through the year but still at the end of the week, um, it was just like, uh, the boss would say that um, this is a loan to you, get- pay at the end of the year,",WELL THEY T THEY S UH WELL LIKE I SAID THEY WORKED THROUGH THE YEAR BUT STILL AT THE END OF THE WEEK UM IT WAS JUST LIKE UH THE BOSS WOULD SAY THAT UM THIS IS A LOAN TO YOU GET PAY AT THE END OF THE YEAR,16.232,1,PRV_se0_ag2_f_02,f,train,44100
data_processed_coraal/wav/DCB_se2_ag4_f_04_1_part_90.wav,data_processed_coraal/txt/DCB_se2_ag4_f_04_1_part_90.txt,"It was traumatic initially the first year for her because when you're n- graduated seventh of your class, you feel as though you've achieved something, you've arrived. When she got a chance to go to /RD-SCHOOL-2/, and they grouped them all together- all the freshmans in an auditorium, and she got to work with kids or be around kids that- from all different backgrounds, she realized that she really didn't know much of anything.",IT WAS TRAUMATIC INITIALLY THE FIRST YEAR FOR HER BECAUSE WHEN YOU'RE N GRADUATED SEVENTH OF YOUR CLASS YOU FEEL AS THOUGH YOU'VE ACHIEVED SOMETHING YOU'VE ARRIVED WHEN SHE GOT A CHANCE TO GO TO AND THEY GROUPED THEM ALL TOGETHER ALL THE FRESHMANS IN AN AUDITORIUM AND SHE GOT TO WORK WITH KIDS OR BE AROUND KIDS THAT FROM ALL DIFFERENT BACKGROUNDS SHE REALIZED THAT SHE REALLY DIDN'T KNOW MUCH OF ANYTHING,23.114,1,DCB_se2_ag4_f_04,f,train,44100
data_processed_coraal/wav/DCB_se2_ag2_f_01_1_part_54.wav,data_processed_coraal/txt/DCB_se2_ag2_f_01_1_part_54.txt,"[Right, and so my] founders were a part of the Divine Nine, so that's why we didn't accept the invitation cause our founders were already a part of D Nine organizations.",RIGHT AND SO MY FOUNDERS WERE A PART OF THE DIVINE NINE SO THAT'S WHY WE DIDN'T ACCEPT THE INVITATION CAUSE OUR FOUNDERS WERE ALREADY A PART OF D NINE ORGANIZATIONS,8.182,1,DCB_se2_ag2_f_01,f,train,44100
data_processed_coraal/wav/PRV_se0_ag2_f_03_1_part_8.wav,data_processed_coraal/txt/PRV_se0_ag2_f_03_1_part_8.txt,"[You sit] down until they lift you up- air lift you up, and then another man be inside of the airplane and pull you on in. <laugh>",YOU SIT DOWN UNTIL THEY LIFT YOU UP AIR LIFT YOU UP AND THEN ANOTHER MAN BE INSIDE OF THE AIRPLANE AND PULL YOU ON IN,8.482999999999999,1,PRV_se0_ag2_f_03,f,train,44100
data_processed_coraal/wav/DCB_se1_ag4_m_02_1_part_60.wav,data_processed_coraal/txt/DCB_se1_ag4_m_02_1_part_60.txt,"And goddamn Charlotte is getting just as bad as everything else. Charlotte's growing up. And ev- you know, everything- everything that's happening up here is happening down there. So it's like, you know, it's- ain't no- it's no such thing as- as moving out of an area cause of the crime. Cause blacks were doing that when they started- when they start, uh, redoing Fort Washington.",AND GODDAMN CHARLOTTE IS GETTING JUST AS BAD AS EVERYTHING ELSE CHARLOTTE'S GROWING UP AND EV YOU KNOW EVERYTHING EVERYTHING THAT'S HAPPENING UP HERE IS HAPPENING DOWN THERE SO IT'S LIKE YOU KNOW IT'S AIN'T NO IT'S NO SUCH THING AS AS MOVING OUT OF AN AREA CAUSE OF THE CRIME CAUSE BLACKS WERE DOING THAT WHEN THEY STARTED WHEN THEY START UH REDOING FORT WASHINGTON,21.409,1,DCB_se1_ag4_m_02,m,test,44100
data_processed_coraal/wav/PRV_se0_ag3_m_01_1_part_164.wav,data_processed_coraal/txt/PRV_se0_ag3_m_01_1_part_164.txt,"third grade. Miss /RD-NAME-2/ had a reputation of uh, being the baddest teacher. She would beat you um- The other teachers- if the other teachers uh- couldn't- uh, didn't want to beat you, they send you to Miss /RD-NAME-2/. Miss /RD-NAME-2/ act like she would be waiting-",THIRD GRADE MISS HAD A REPUTATION OF UH BEING THE BADDEST TEACHER SHE WOULD BEAT YOU UM THE OTHER TEACHERS IF THE OTHER TEACHERS UH COULDN'T UH DIDN'T WANT TO BEAT YOU THEY SEND YOU TO MISS MISS ACT LIKE SHE WOULD BE WAITING,16.188,1,PRV_se0_ag3_m_01,m,train,44100
data_processed_coraal/wav/DCB_se2_ag4_f_02_1_part_163.wav,data_processed_coraal/txt/DCB_se2_ag4_f_02_1_part_163.txt,"[Right.] Right. The only reason my aunt, the one that raised my mother, /?/ um, she died in two thousand seven. And she was eighty five then.",RIGHT RIGHT THE ONLY REASON MY AUNT THE ONE THAT RAISED MY MOTHER UM SHE DIED IN TWO THOUSAND SEVEN AND SHE WAS EIGHTY FIVE THEN,10.617,1,DCB_se2_ag4_f_02,f,train,44100
data_processed_coraal/wav/DCB_se1_ag2_f_02_1_part_25.wav,data_processed_coraal/txt/DCB_se1_ag2_f_02_1_part_25.txt,[Oh why'd I li-] [I think] because it was so hood. [<laugh>] [<laugh>],OH WHY'D I LI I THINK BECAUSE IT WAS SO HOOD,9.747,1,DCB_se1_ag2_f_02,f,test,44100
data_processed_coraal/wav/PRV_se0_ag2_m_01_1_part_7.wav,data_processed_coraal/txt/PRV_se0_ag2_m_01_1_part_7.txt,"And just so happened, no- just my aunt- I think two of my aunts were just there, and just so happened I think, a insurance agent came over.",AND JUST SO HAPPENED NO JUST MY AUNT I THINK TWO OF MY AUNTS WERE JUST THERE AND JUST SO HAPPENED I THINK A INSURANCE AGENT CAME OVER,9.297,1,PRV_se0_ag2_m_01,m,train,44100
data_processed_coraal/wav/ROC_se0_ag1_m_03_1_part_23.wav,data_processed_coraal/txt/ROC_se0_ag1_m_03_1_part_23.txt,"And which that was cool, you know, that was more of a sense of community too, because everybody knew everybody. I mean, once you're in a apartment complex, it's kind of hard not to talk to somebody else. Um, yet, still peop- people didn't talk to other people.",AND WHICH THAT WAS COOL YOU KNOW THAT WAS MORE OF A SENSE OF COMMUNITY TOO BECAUSE EVERYBODY KNEW EVERYBODY I MEAN ONCE YOU'RE IN A APARTMENT COMPLEX IT'S KIND OF HARD NOT TO TALK TO SOMEBODY ELSE UM YET STILL PEOP PEOPLE DIDN'T TALK TO OTHER PEOPLE,14.803,1,ROC_se0_ag1_m_03,m,val,44100
data_processed_coraal/wav/PRV_se0_ag1_f_02_1_part_37.wav,data_processed_coraal/txt/PRV_se0_ag1_f_02_1_part_37.txt,"All of my grandparents and it was- my friends. Some of my- the people that sing with us,",ALL OF MY GRANDPARENTS AND IT WAS MY FRIENDS SOME OF MY THE PEOPLE THAT SING WITH US,5.385,1,PRV_se0_ag1_f_02,f,train,44100
data_processed_coraal/wav/DCB_se2_ag3_m_02_1_part_40.wav,data_processed_coraal/txt/DCB_se2_ag3_m_02_1_part_40.txt,"on this jont. And I'm like, son. I'm like, yo. Like, it was wild cause Mario had been out for like two years before I really ever played it right? This was like- that was like eighty-five. I- I v- vividly remember the first time I played Mario. Um, but then we're talking like, seven, eight years later,",ON THIS JONT AND I'M LIKE SON I'M LIKE YO LIKE IT WAS WILD CAUSE MARIO HAD BEEN OUT FOR LIKE TWO YEARS BEFORE I REALLY EVER PLAYED IT RIGHT THIS WAS LIKE THAT WAS LIKE EIGHTY FIVE I I V VIVIDLY REMEMBER THE FIRST TIME I PLAYED MARIO UM BUT THEN WE'RE TALKING LIKE SEVEN EIGHT YEARS LATER,20.635,1,DCB_se2_ag3_m_02,m,train,44100
data_processed_coraal/wav/DCB_se1_ag1_m_01_1_part_95.wav,data_processed_coraal/txt/DCB_se1_ag1_m_01_1_part_95.txt,"[It's different.] Like Eighth Street over on the Northeast side is way different. in the daytime you see crackheads, you see people hustling. Then at night it's I say all vanilla like it's no really black people. Like and it's only- like, only person I see black people it's /when/ they stand there in front of Popeyes and those are crackheads or",IT'S DIFFERENT LIKE EIGHTH STREET OVER ON THE NORTHEAST SIDE IS WAY DIFFERENT IN THE DAYTIME YOU SEE CRACKHEADS YOU SEE PEOPLE HUSTLING THEN AT NIGHT IT'S I SAY ALL VANILLA LIKE IT'S NO REALLY BLACK PEOPLE LIKE AND IT'S ONLY LIKE ONLY PERSON I SEE BLACK PEOPLE IT'S WHEN THEY STAND THERE IN FRONT OF POPEYES AND THOSE ARE CRACKHEADS OR,22.461,1,DCB_se1_ag1_m_01,m,train,44100
data_processed_coraal/wav/ROC_se0_ag1_f_03_1_part_141.wav,data_processed_coraal/txt/ROC_se0_ag1_f_03_1_part_141.txt,"But when you really feel like you don't want the other person to be I don't know like, hungry or tired, or like if they're cold and you're just like oh like here, I don't want you do be cold, cover up. Or if you know they're hungry so you decided to cook. Like, and I was doing all this like, was before I even thought he ever liked me.",BUT WHEN YOU REALLY FEEL LIKE YOU DON'T WANT THE OTHER PERSON TO BE I DON'T KNOW LIKE HUNGRY OR TIRED OR LIKE IF THEY'RE COLD AND YOU'RE JUST LIKE OH LIKE HERE I DON'T WANT YOU DO BE COLD COVER UP OR IF YOU KNOW THEY'RE HUNGRY SO YOU DECIDED TO COOK LIKE AND I WAS DOING ALL THIS LIKE WAS BEFORE I EVEN THOUGHT HE EVER LIKED ME,20.168,1,ROC_se0_ag1_f_03,f,train,44100
data_processed_coraal/wav/PRV_se0_ag3_f_01_1_part_65.wav,data_processed_coraal/txt/PRV_se0_ag3_f_01_1_part_65.txt,"[She was a] principal of the school, and I stayed there for two years. And then they set up the community college",SHE WAS A PRINCIPAL OF THE SCHOOL AND I STAYED THERE FOR TWO YEARS AND THEN THEY SET UP THE COMMUNITY COLLEGE,8.367,1,PRV_se0_ag3_f_01,f,val,44100
data_processed_coraal/wav/ROC_se0_ag3_f_02_3_part_97.wav,data_processed_coraal/txt/ROC_se0_ag3_f_02_3_part_97.txt,"So, she started working. She's a nurse but, she started working for a private group of doctors. And she had to be to work like seven. But the twins' bus didn't come til seven forty. And they was in first grade. She couldn't leave 'em standing at the door.",SO SHE STARTED WORKING SHE'S A NURSE BUT SHE STARTED WORKING FOR A PRIVATE GROUP OF DOCTORS AND SHE HAD TO BE TO WORK LIKE SEVEN BUT THE TWINS' BUS DIDN'T COME TIL SEVEN FORTY AND THEY WAS IN FIRST GRADE SHE COULDN'T LEAVE 'EM STANDING AT THE DOOR,20.319000000000003,1,ROC_se0_ag3_f_02,f,train,44100
data_processed_coraal/wav/PRV_se0_ag3_m_02_2_part_44.wav,data_processed_coraal/txt/PRV_se0_ag3_m_02_2_part_44.txt,"[And they called] a /lawyer, looked on my scanner, he had that/. And then the- in less than ten minutes, they were fighting back around the backside up in there. So, so it's just one of them things a whole lot of time, I tell you.",AND THEY CALLED A LAWYER LOOKED ON MY SCANNER HE HAD THAT AND THEN THE IN LESS THAN TEN MINUTES THEY WERE FIGHTING BACK AROUND THE BACKSIDE UP IN THERE SO SO IT'S JUST ONE OF THEM THINGS A WHOLE LOT OF TIME I TELL YOU,11.985,1,PRV_se0_ag3_m_02,m,train,44100
data_processed_coraal/wav/ATL_se0_ag2_m_03_1_part_133.wav,data_processed_coraal/txt/ATL_se0_ag2_m_03_1_part_133.txt,"[that wasn't the right time.] [Yeah], [you feel me.]",THAT WASN'T THE RIGHT TIME YEAH YOU FEEL ME,5.237,1,ATL_se0_ag2_m_03,m,train,44100
data_processed_coraal/wav/DCB_se1_ag3_m_03_1_part_14.wav,data_processed_coraal/txt/DCB_se1_ag3_m_03_1_part_14.txt,"that nobody else really can relate to. You got people that'll like it but you go anywhere else- only us, only DC niggas, DC and- and- and m- PG, Maryland niggas really feel go go. Oh yeah. I mean like you just named a whole lot of different like, ba- I guess they're bands, right? Yeah, bands, [go go bands.] [Why /unintelligible/] what is the difference in the bands?",THAT NOBODY ELSE REALLY CAN RELATE TO YOU GOT PEOPLE THAT'LL LIKE IT BUT YOU GO ANYWHERE ELSE ONLY US ONLY DC NIGGAS DC AND AND AND M PG MARYLAND NIGGAS REALLY FEEL GO GO OH YEAH I MEAN LIKE YOU JUST NAMED A WHOLE LOT OF DIFFERENT LIKE BA I GUESS THEY'RE BANDS RIGHT YEAH BANDS GO GO BANDS WHY WHAT IS THE DIFFERENCE IN THE BANDS,20.226,1,DCB_se1_ag3_m_03,m,train,44100
data_processed_coraal/wav/PRV_se0_ag2_f_01_1_part_61.wav,data_processed_coraal/txt/PRV_se0_ag2_f_01_1_part_61.txt,"to seek peace in, because everybody that think- that you think of- for you, is not for you, so that- that plays a big part. Because like I say, sometime you can't tell people how you really feeling.",TO SEEK PEACE IN BECAUSE EVERYBODY THAT THINK THAT YOU THINK OF FOR YOU IS NOT FOR YOU SO THAT THAT PLAYS A BIG PART BECAUSE LIKE I SAY SOMETIME YOU CAN'T TELL PEOPLE HOW YOU REALLY FEELING,12.378,1,PRV_se0_ag2_f_01,f,test,44100
data_processed_coraal/wav/DCB_se1_ag4_m_01_1_part_74.wav,data_processed_coraal/txt/DCB_se1_ag4_m_01_1_part_74.txt,"And eventually uh, I got s- got pneumonia, and had to be hospitalized and when I was hospitalized, my sister uh, I c- I came out of the um, hospital I went into a shelter, and when I went to the shelter, uh, you know the- the living conditions in the shelter were you know, poor. And I got sick again had to go back to the hospital, so when I went back my sister had uh,",AND EVENTUALLY UH I GOT S GOT PNEUMONIA AND HAD TO BE HOSPITALIZED AND WHEN I WAS HOSPITALIZED MY SISTER UH I C I CAME OUT OF THE UM HOSPITAL I WENT INTO A SHELTER AND WHEN I WENT TO THE SHELTER UH YOU KNOW THE THE LIVING CONDITIONS IN THE SHELTER WERE YOU KNOW POOR AND I GOT SICK AGAIN HAD TO GO BACK TO THE HOSPITAL SO WHEN I WENT BACK MY SISTER HAD UH,20.512,1,DCB_se1_ag4_m_01,m,train,44100
data_processed_coraal/wav/PRV_se0_ag3_m_01_1_part_129.wav,data_processed_coraal/txt/PRV_se0_ag3_m_01_1_part_129.txt,"which lived across the railroad track. And she said she used to see this red head going and um, she would hear mama- /RD-NAME-4/ her mama- would holler back, I got him.",WHICH LIVED ACROSS THE RAILROAD TRACK AND SHE SAID SHE USED TO SEE THIS RED HEAD GOING AND UM SHE WOULD HEAR MAMA HER MAMA WOULD HOLLER BACK I GOT HIM,12.63,1,PRV_se0_ag3_m_01,m,train,44100
data_processed_coraal/wav/DCB_se1_ag4_f_01_2_part_31.wav,data_processed_coraal/txt/DCB_se1_ag4_f_01_2_part_31.txt,"Only thing I about, /RD-NAME-2/ that I was like, oh my god these steps. But I liked it there, it was nice.",ONLY THING I ABOUT THAT I WAS LIKE OH MY GOD THESE STEPS BUT I LIKED IT THERE IT WAS NICE,6.919,1,DCB_se1_ag4_f_01,f,val,44100
data_processed_coraal/wav/ROC_se0_ag3_m_01_1_part_37.wav,data_processed_coraal/txt/ROC_se0_ag3_m_01_1_part_37.txt,"uh, I can just- uh, just in a cursory way take a picture, or a snapshot of all of my friends that have come up, and not too many of 'em live now, you know. Uh, some have been incarcerated, some have passed, uh, because of, uh, uh, the life that they lived and everything else. So,",UH I CAN JUST UH JUST IN A CURSORY WAY TAKE A PICTURE OR A SNAPSHOT OF ALL OF MY FRIENDS THAT HAVE COME UP AND NOT TOO MANY OF 'EM LIVE NOW YOU KNOW UH SOME HAVE BEEN INCARCERATED SOME HAVE PASSED UH BECAUSE OF UH UH THE LIFE THAT THEY LIVED AND EVERYTHING ELSE SO,20.464,1,ROC_se0_ag3_m_01,m,val,44100
data_processed_coraal/wav/DCB_se3_ag4_m_02_2_part_12.wav,data_processed_coraal/txt/DCB_se3_ag4_m_02_2_part_12.txt,"Um, and a lot of- a lot of- a lot of change. But then there was a lot of opportunity to- to do some things. And so, um, <ts> out of the rubble, you started to see things- other- so- some good things start to happen",UM AND A LOT OF A LOT OF A LOT OF CHANGE BUT THEN THERE WAS A LOT OF OPPORTUNITY TO TO DO SOME THINGS AND SO UM OUT OF THE RUBBLE YOU STARTED TO SEE THINGS OTHER SO SOME GOOD THINGS START TO HAPPEN,20.077,1,DCB_se3_ag4_m_02,m,test,44100
data_processed_coraal/wav/ATL_se0_ag2_m_02_1_part_35.wav,data_processed_coraal/txt/ATL_se0_ag2_m_02_1_part_35.txt,"just started vibing out, man, and just I would sit there and just play. I knew I wasn't gonna play their actual concert, but I would just sit there and learn music and come up with different melodies and things. Man, it just kind of stuck with me, um, out of high school, and I realized I could make honest money doing it, man. I been doing it ever since.",JUST STARTED VIBING OUT MAN AND JUST I WOULD SIT THERE AND JUST PLAY I KNEW I WASN'T GONNA PLAY THEIR ACTUAL CONCERT BUT I WOULD JUST SIT THERE AND LEARN MUSIC AND COME UP WITH DIFFERENT MELODIES AND THINGS MAN IT JUST KIND OF STUCK WITH ME UM OUT OF HIGH SCHOOL AND I REALIZED I COULD MAKE HONEST MONEY DOING IT MAN I BEEN DOING IT EVER SINCE,17.201,1,ATL_se0_ag2_m_02,m,train,44100
data_processed_coraal/wav/DCB_se2_ag4_f_04_1_part_135.wav,data_processed_coraal/txt/DCB_se2_ag4_f_04_1_part_135.txt,"Um, <ts> so DC to me was quiet.",UM SO DC TO ME WAS QUIET,9.945,1,DCB_se2_ag4_f_04,f,train,44100
data_processed_coraal/wav/PRV_se0_ag3_f_04_3_part_72.wav,data_processed_coraal/txt/PRV_se0_ag3_f_04_3_part_72.txt,"She got sick over there. And she done told me, my mama asked her, did she want her to come over there?",SHE GOT SICK OVER THERE AND SHE DONE TOLD ME MY MAMA ASKED HER DID SHE WANT HER TO COME OVER THERE,7.555,1,PRV_se0_ag3_f_04,f,val,44100
